Ax,Ay,Az,Gx,Gy,Gz,Unnamed: 69
-0.50395,-12.122,2.3427,-1.2107,-1.8036,1.4038,0.0
-0.77636,-10.828,1.5663,-0.47495,-0.29077,1.6368,0.0
1.9613,-8.8668,1.8932,-1.5198,1.9707,1.3189,0.0
2.6015,-7.5048,3.2553,-1.5064,2.314,1.2462,0.0
2.7377,-7.1915,3.3506,-1.7266,2.7962,1.376,0.0
3.0373,-4.4811,2.656,-1.5681,2.3894,1.0925,0.0
3.6366,-3.4868,2.7377,-1.2049,2.2987,0.62522,0.0
4.8352,-2.3018,2.8603,-0.68661,2.0653,0.45173,0.0
4.8488,-1.7434,2.3836,-0.38851,1.9334,0.41814,0.0
4.9578,-1.362,1.8932,0.36133,1.5663,0.3204,0.0
4.9306,-1.6753,1.1169,1.8726,0.84696,0.135,0.0
5.775,-4.6582,-1.0624,2.7907,0.23243,-0.32345,0.0
6.1836,-8.8396,-4.2087,3.2614,-0.44013,-0.8543,0.0
-1.4982,-18.401,-15.255,3.0372,-0.87232,-1.0015,0.0
-6.0883,-19.45,-18.946,0.38943,-0.86651,-0.0562,0.0
-3.2961,-7.4776,-3.2961,-2.8628,2.448,0.38698,0.0
3.8001,0.1362,-0.25879,-1.9163,1.2052,0.4218,0.0
8.0224,0.24517,-0.040861,0.041233,-1.0122,-0.17929,0.0
7.9815,-6.5105,3.8954,1.4361,-1.9743,-0.956,0.0
8.9894,-19.109,8.4719,1.7849,-1.8305,-1.175,0.0
0.43585,-17.203,-3.6639,1.0889,-1.5449,-0.39828,0.0
-4.4811,-12.272,0.8036,0.39279,-1.12,0.53176,0.0
2.8194,-3.3915,1.866,1.0067,-2.0821,0.7367,0.0
6.0883,-4.699,1.3348,1.4878,-2.0116,-0.30421,0.0
5.6661,-6.96,5.6388,1.7575,-2.5827,-0.71227,0.0
3.5685,-12.0,6.4016,1.9731,-2.5913,-1.087,0.0
1.7979,-12.994,4.6718,1.2782,-0.30268,-0.78557,0.0
-0.64016,-12.326,-0.62654,1.3543,1.5348,-0.61056,0.0
0.24517,-8.7306,-3.9499,1.4517,0.18112,-0.32651,0.0
1.5391,-7.8317,-0.31327,1.0993,-0.86865,-0.062308,0.0
3.5413,-7.8589,3.6366,1.2715,-1.1374,-0.19945,0.0
2.2201,-9.0575,1.7298,1.3506,-0.88514,-0.73212,0.0
-0.36775,-10.188,-0.55843,1.1167,-1.2013,-0.72204,0.0
-1.6208,-10.556,-1.6617,0.89492,-1.109,-0.61148,0.0
-0.1362,-9.9973,-1.9886,0.7645,-0.82131,-0.57971,0.0
0.83084,-9.4253,-1.2258,0.69761,-0.58857,-0.686,0.0
-0.095342,-9.6841,1.5936,0.6463,0.014661,-0.8546,0.0
-0.55843,-10.12,1.7298,0.67806,0.25045,-0.83353,0.0
0.21793,-10.992,0.96704,0.75228,0.20983,-0.74342,0.0
3.0918,-12.245,-2.3155,0.83658,0.31704,-0.71868,0.0
3.1191,-12.463,-2.2882,0.52779,0.37293,-0.83536,0.0
2.7649,-12.749,-1.5391,0.34606,0.27611,-0.79412,0.0
0.040861,-12.217,-0.27241,-0.32773,-0.59315,-0.57666,0.0
-1.8932,-13.348,-1.4438,-0.74984,-0.22633,-0.44929,0.0
-1.9341,-14.819,-3.6366,-0.93249,0.048869,0.009163,0.0
0.81722,-14.124,-3.7047,-1.6264,-0.092852,0.4722,0.0
0.54481,-13.089,-3.7456,-2.4948,0.50519,0.58765,0.0
2.3972,-13.103,-1.1441,-3.2165,0.40042,0.80573,0.0
5.9521,-14.805,3.9908,-3.1252,0.34606,1.0595,0.0
7.7364,-14.587,4.8625,-2.5058,0.26848,0.90316,0.0
7.5865,-13.757,4.0997,-1.8418,-0.54672,1.0586,0.0
2.4789,-11.155,-1.8932,-1.7471,-0.47586,1.2798,0.0
1.4574,-11.754,-2.0975,-1.6545,-0.62186,1.5366,0.0
0.78998,-13.103,-0.6674,-1.2822,-1.74,1.5464,0.0
-1.9068,-11.455,0.10896,-0.27122,-0.91355,1.7941,0.0
-0.54481,-10.243,0.65378,-0.9615,0.99663,1.5146,0.0
1.6753,-9.221,2.9011,-1.3958,2.0565,1.3796,0.0
2.8875,-7.246,3.2008,-1.5617,2.7819,1.4077,0.0
2.7649,-6.3879,3.1054,-1.5611,2.8726,1.3735,0.0
2.8603,-5.4073,2.8603,-1.3882,2.532,1.0357,0.0
3.6775,-3.8409,2.6832,-1.2013,2.5626,0.71838,0.0
4.8625,-3.5004,2.3699,-0.61087,2.4093,0.56872,0.0
5.2438,-3.2689,2.0839,0.063225,2.1762,0.5174,0.0
5.7886,-2.6151,1.185,0.68936,1.0852,0.33231,0.0
5.993,-3.337,0.91256,1.8479,0.42883,0.087048,0.0
6.9464,-4.1951,0.68102,2.649,-0.4331,-0.38882,0.0
6.8919,-7.069,-2.0567,3.1484,-0.95112,-0.89767,0.0
-0.40861,-15.99,-9.7385,2.8149,-0.87537,-0.85704,0.0
-5.8704,-19.382,-18.769,-0.016799,0.33934,-0.002138,0.0
-3.3506,-15.146,-8.1313,-1.5919,2.3066,0.52076,0.0
-0.6674,-5.9249,-4.522,-1.7972,0.95264,0.51435,0.0
4.9714,-1.5936,-0.84446,-1.0962,-0.63469,-0.091935,0.0
5.7614,-3.9771,3.2825,1.3158,-2.233,-0.7309,0.0
10.433,-16.685,8.8805,1.9734,-1.9395,-1.0846,0.0
4.7263,-18.074,3.7865,1.3677,-1.2914,-0.56261,0.0
-3.7865,-11.55,-1.5255,0.028405,-0.94623,0.47434,0.0
0.40861,-5.094,0.10896,0.94165,-1.0996,0.77274,0.0
6.5378,-3.3642,-1.9613,1.0098,-1.131,0.4163,0.0
6.0338,-7.2869,7.6819,1.292,-2.2969,-0.5568,0.0
3.8409,-11.032,8.4582,2.1838,-3.0403,-0.88973,0.0
1.3212,-12.735,5.3528,1.6817,-1.8992,-0.96547,0.0
0.17706,-12.476,2.9829,0.93279,0.99357,-0.64477,0.0
-2.0839,-10.447,-5.2438,1.503,0.048258,-0.19487,0.0
0.054481,-8.4719,-3.3915,1.281,-1.2966,0.065363,0.0
2.0294,-7.6274,0.39499,0.99143,-0.55772,-0.18143,0.0
3.2689,-8.7034,5.2302,1.4352,-0.57452,-0.54275,0.0
0.65378,-10.351,0.10896,1.3818,-0.82375,-0.8152,0.0
-0.21793,-10.42,-1.0896,0.94684,-0.9166,-0.82925,0.0
0.47671,-9.5342,-1.4574,0.96731,-1.033,-0.67928,0.0
1.7843,-9.1529,-0.72188,1.0033,-1.1695,-0.63011,0.0
2.1793,-9.1801,0.57205,0.72601,-1.0018,-0.72388,0.0
-0.23155,-11.019,1.3076,0.74373,0.11179,-0.95936,0.0
0.040861,-11.441,0.64016,0.82956,0.018021,-0.90866,0.0
0.99429,-11.986,-1.185,0.84422,0.11362,-0.9389,0.0
0.21793,-12.108,-1.7434,0.66706,0.32529,-1.0137,0.0
0.88532,-12.721,-0.61292,0.33537,0.10934,-0.65118,0.0
1.757,-11.509,-0.14982,0.036957,-0.46273,-0.54886,0.0
-0.53119,-12.449,-1.6617,-0.3882,-0.40195,-0.48442,0.0
-0.72188,-13.443,-3.2825,-0.68142,0.1179,-0.20525,0.0
0.89894,-14.846,-4.3585,-1.5898,-0.24007,0.42913,0.0
0.89894,-12.994,-4.0725,-2.379,0.13683,0.55039,0.0
1.7706,-12.681,-2.9556,-3.1478,-0.13836,0.78099,0.0
6.1973,-14.778,3.5549,-3.1731,-0.32651,1.1716,0.0
7.9951,-15.01,4.9169,-2.7251,0.17776,1.0577,0.0
8.8941,-13.511,4.6445,-2.0186,-0.19487,0.91783,0.0
3.7047,-11.727,-2.3291,-1.8466,-0.50366,1.0232,0.0
1.362,-11.931,-3.0918,-1.8909,-0.5846,1.1955,0.0
0.44947,-12.572,-2.261,-1.7248,-0.85765,1.2969,0.0
-1.3212,-12.163,2.5742,-1.2624,-0.82711,1.408,0.0
-0.42223,-10.896,1.9341,-0.956,0.84452,1.598,0.0
1.9477,-9.507,2.2065,-1.2764,1.3861,1.3543,0.0
2.6968,-8.4174,2.3155,-1.2376,1.3995,1.4163,0.0
2.8739,-7.355,2.5606,-1.2437,2.4563,1.5562,0.0
2.4925,-5.1894,2.7922,-1.409,2.6704,1.3961,0.0
3.051,-3.7456,2.5742,-1.3094,2.4966,0.83414,0.0
3.8001,-2.942,2.4925,-0.74037,2.244,0.62125,0.0
4.2632,-2.9965,2.3563,-0.12126,2.1072,0.54,0.0
4.808,-2.8603,1.6344,0.48075,1.7886,0.50549,0.0
5.1213,-2.5198,1.0896,1.2049,1.3179,0.37965,0.0
6.2245,-5.094,-1.076,2.1206,0.5901,0.076664,0.0
6.3335,-6.6059,-2.2882,2.8448,0.022297,-0.46273,0.0
0.01362,-17.175,-12.122,2.8692,-0.65943,-0.93707,0.0
-4.1678,-19.3,-18.551,0.44013,0.35186,-0.28924,0.0
-5.4073,-19.532,-14.029,-1.2028,2.2364,0.12492,0.0
-1.7162,-11.7,-6.5378,-1.8946,1.0125,0.47953,0.0
5.4481,-1.5391,-1.3893,-1.0522,0.10232,0.28619,0.0
5.7614,-4.2223,1.7979,0.33872,-0.94104,-0.37171,0.0
8.6081,-12.817,8.7306,1.6206,-1.9016,-0.98227,0.0
2.9284,-16.549,0.50395,1.0421,-1.4462,-0.53817,0.0
-2.7786,-13.103,-3.1463,0.17807,-0.89156,0.33811,0.0
-2.0567,-7.8862,0.6674,0.41814,-0.97525,0.57085,0.0
3.6366,-4.8761,-0.42223,0.70341,-1.7333,0.70952,0.0
6.3879,-6.17,7.0826,1.5656,-2.3647,-0.29169,0.0
5.0123,-9.3299,7.8998,2.1423,-3.2938,-0.74678,0.0
3.0646,-11.972,6.0338,1.5525,-2.0968,-1.0308,0.0
-0.91256,-12.476,-2.6015,0.91538,0.30299,-0.65607,0.0
-1.2122,-10.869,-4.8216,1.4841,0.75442,-0.45265,0.0
0.84446,-8.9894,1.0896,1.397,-1.1979,-0.11393,0.0
3.228,-7.5593,3.6094,1.3124,-1.0629,-0.10843,0.0
3.2008,-8.1177,3.8409,1.3992,-1.0186,-0.60628,0.0
2.3155,-9.112,2.3155,1.4933,-1.1051,-0.89644,0.0
-0.34051,-10.474,-0.55843,1.3118,-1.2098,-0.86285,0.0
-0.44947,-10.052,-1.1441,1.1304,-1.1426,-0.73395,0.0
0.8717,-9.221,-0.50395,0.94012,-1.1518,-0.63591,0.0
0.99429,-9.2482,0.20431,0.76816,-0.7532,-0.72876,0.0
-0.095342,-10.27,1.2122,0.74312,-0.083078,-0.83811,0.0
0.10896,-11.7,0.61292,0.81031,0.0079412,-0.77305,0.0
1.1986,-12.04,-0.68102,0.81886,0.1518,-0.75595,0.0
1.7025,-12.013,-2.2746,0.71929,0.25381,-0.84299,0.0
0.85808,-12.381,-1.1032,0.40378,0.17929,-0.79779,0.0
1.3757,-12.572,-0.39499,0.02138,-0.416,-0.57727,0.0
0.34051,-12.286,-0.027241,-0.42119,-0.49908,-0.49266,0.0
-1.3757,-14.41,-3.3506,-0.66981,-0.075747,-0.31185,0.0
-0.34051,-14.737,-3.5685,-1.0088,0.041844,0.31582,0.0
0.57205,-13.974,-3.8001,-2.1289,0.27184,0.58613,0.0
0.89894,-12.435,-3.7184,-3.0238,0.34941,0.74556,0.0
4.522,-13.743,0.10896,-3.3033,0.10324,1.0712,0.0
6.6467,-14.601,4.3721,-3.1062,0.416,1.1115,0.0
8.2539,-14.751,5.5026,-2.4374,0.20556,0.99663,0.0
5.6116,-12.381,-0.35413,-1.9169,-0.74403,1.062,0.0
3.337,-11.768,-2.6151,-1.8167,-0.95967,1.2486,0.0
2.0567,-12.149,-2.152,-1.6432,-1.3274,1.471,0.0
-0.9398,-13.225,1.7298,-0.92516,-1.6017,1.4926,0.0
-2.0703,-12.258,0.70826,-0.45632,-0.64568,1.7123,0.0
0.12258,-10.134,1.2531,-1.3732,1.4468,1.4166,0.0
2.833,-7.1507,3.4051,-1.5766,1.6845,1.2425,0.0
2.1112,-6.7421,3.6503,-1.5846,2.51,1.3024,0.0
2.0294,-5.8704,2.5061,-1.5452,2.5421,1.1249,0.0
3.0237,-3.337,2.4108,-1.3607,2.4713,0.85032,0.0
3.8682,-2.7649,2.2474,-0.75442,2.1347,0.43768,0.0
4.5492,-2.261,2.152,-0.47128,2.0293,0.36499,0.0
4.8488,-2.0567,1.6072,0.15974,1.8659,0.29169,0.0
5.2166,-2.1656,1.0215,1.346,1.138,0.20036,0.0
5.5299,-3.0373,0.57205,2.2755,0.3207,-0.021991,0.0
6.4152,-4.9987,-0.24517,2.6777,-0.088575,-0.24679,0.0
7.1507,-6.3743,-1.185,3.3167,-0.93096,-0.95142,0.0
-1.7434,-18.673,-15.65,2.3879,-0.97402,-0.70983,0.0
-7.355,-19.477,-19.0,-2.4716,2.2474,0.60231,0.0
-0.25879,-7.9407,-4.5764,-2.5085,1.9597,0.6747,0.0
3.0646,-1.1169,-1.3484,-1.0837,0.040623,0.28588,0.0
6.6604,-1.2395,-1.4301,-0.38057,-0.60415,-0.038485,0.0
9.1256,-15.078,8.2812,1.6023,-1.7193,-1.0653,0.0
8.1313,-19.028,7.0145,1.5715,-1.6649,-1.0229,0.0
-0.21793,-18.238,-4.3449,0.3821,-1.1161,0.018021,0.0
-0.55843,-3.9771,5.0668,0.49541,-1.6066,0.74648,0.0
3.5958,-2.3836,1.7979,1.697,-1.7361,0.86315,0.0
8.2267,-7.0826,4.5083,1.5699,-1.54,-0.043982,0.0
5.1894,-10.311,8.7034,2.0644,-2.4398,-1.1041,0.0
3.337,-11.496,7.9679,1.7242,-1.7028,-1.1897,0.0
0.32689,-12.844,4.3449,0.97189,-0.21044,-0.89644,0.0
-3.7184,-10.855,-3.8954,1.2321,0.3427,-0.47892,0.0
-1.0215,-9.2618,-1.8796,1.3207,-0.85155,0.10537,0.0
2.6968,-7.7364,1.0079,1.23,-1.2446,0.20006,0.0
4.3585,-8.4174,2.1929,1.0736,-0.5507,-0.21747,0.0
1.5255,-9.9701,2.0294,0.97922,-0.28039,-0.80359,0.0
0.27241,-10.569,-0.14982,0.87079,-0.75717,-0.84238,0.0
-0.36775,-10.188,-1.4438,0.74128,-0.9334,-0.78618,0.0
0.83084,-9.2755,-0.57205,0.70524,-1.0806,-0.66981,0.0
1.4982,-9.3436,0.44947,0.70188,-0.7535,-0.74862,0.0
0.21793,-10.093,1.58,0.71227,-0.1689,-0.84727,0.0
-0.44947,-10.46,1.5663,0.77641,0.281,-0.84819,0.0
0.054481,-10.774,0.91256,0.7926,0.20525,-0.82284,0.0
2.4653,-12.149,-1.5663,0.85063,0.48472,-0.90744,0.0
1.8251,-12.013,-2.6015,0.78741,0.36835,-0.98807,0.0
0.96704,-12.0,-2.3699,0.62583,0.26389,-0.92577,0.0
0.54481,-12.313,-0.62654,-0.040012,-0.64141,-0.49877,0.0
-0.61292,-13.062,-1.3484,-0.55772,-0.58063,-0.34606,0.0
-1.0624,-14.914,-3.1735,-0.89767,0.10507,-0.069333,0.0
0.27241,-14.342,-3.732,-1.4056,0.18112,0.31398,0.0
0.054481,-13.797,-3.0237,-2.3653,0.37813,0.53817,0.0
1.0215,-13.321,-2.656,-3.1319,0.37385,0.84696,0.0
5.8023,-15.214,2.3699,-3.1304,0.13439,1.3668,0.0
9.0303,-14.547,4.9987,-2.8921,0.31857,1.2178,0.0
9.1393,-13.402,4.6309,-2.1276,0.021686,0.99876,0.0
3.6094,-11.863,-2.3291,-1.7987,-0.59315,1.1823,0.0
1.6072,-11.822,-2.6968,-1.8546,-0.78588,1.3347,0.0
0.31327,-12.449,-1.362,-1.4001,-1.7908,1.3711,0.0
-1.1577,-11.359,1.2803,-0.90194,-1.467,1.533,0.0
-0.095342,-10.351,1.2531,-0.92821,0.54123,1.5855,0.0
1.5527,-8.8396,3.2825,-1.6994,1.8485,1.219,0.0
2.1248,-7.5184,3.0782,-1.7388,2.2733,1.2404,0.0
1.975,-6.3471,2.6151,-1.4679,2.5763,1.3751,0.0
2.2474,-5.7205,2.1112,-1.6209,2.7174,1.0318,0.0
3.6366,-3.228,2.5061,-1.2764,2.7135,0.85277,0.0
4.4811,-2.7513,2.4653,-0.65668,2.2309,0.55925,0.0
4.7399,-2.5198,2.5061,-0.062308,2.1163,0.47861,0.0
4.7807,-2.547,1.6753,0.54917,1.7978,0.34086,0.0
4.8352,-2.7922,1.1713,1.7,1.0165,-0.000305,0.0
5.5435,-3.5277,0.054481,2.1399,0.59895,-0.1854,0.0
6.1836,-9.5751,-4.3177,3.0195,-0.56719,-0.92943,0.0
1.4165,-17.475,-10.229,2.7012,-0.98716,-0.93004,0.0
-0.38137,-19.068,-13.893,0.72479,-0.47647,-0.39065,0.0
-1.9341,-17.502,-10.61,-2.6224,2.3622,0.51801,0.0
1.1032,-6.7829,-4.5083,-1.8134,1.5379,0.58796,0.0
7.2188,-2.3427,-1.3212,-0.13989,-0.4945,-0.11454,0.0
5.5707,-9.0439,2.9284,0.98899,-1.1179,-0.74403,0.0
7.5729,-16.358,7.3686,1.372,-1.2926,-1.0388,0.0
-1.2395,-13.879,-1.4982,0.96211,-1.6338,-0.78405,0.0
-2.547,-8.6081,3.3506,0.36285,-1.4887,0.66554,0.0
1.4029,-4.2223,3.5549,1.4013,-1.781,0.88301,0.0
3.5413,-3.1191,-0.61292,1.7517,-1.4685,0.38698,0.0
5.4073,-8.8805,5.2575,1.6102,-2.4578,-0.55772,0.0
4.3858,-10.828,8.0088,1.7691,-2.6903,-1.0336,0.0
1.5663,-12.708,3.4868,1.087,-0.075747,-0.70005,0.0
0.027241,-11.182,-2.5742,0.95478,0.7926,-0.69852,0.0
0.99429,-9.6296,-4.7399,1.42,1.004,-0.53756,0.0
1.975,-8.1313,1.5119,1.2883,-1.007,-0.10232,0.0
3.4323,-7.8317,4.2359,1.2785,-0.7138,-0.26939,0.0
3.1872,-8.7034,4.0589,1.598,-1.1942,-0.5171,0.0
0.20431,-10.406,-0.28603,1.3543,-0.98441,-0.75503,0.0
-0.50395,-10.61,-0.49033,1.0589,-0.93951,-0.66462,0.0
0.01362,-9.8339,-1.2531,1.0736,-0.91233,-0.624,0.0
2.2065,-8.8396,-0.23155,0.99205,-1.1237,-0.67073,0.0
2.5334,-9.1937,-0.027241,0.90622,-1.0015,-0.76908,0.0
1.1441,-10.515,1.2803,0.76511,-0.20617,-1.0018,0.0
0.21793,-12.0,0.76274,0.97372,0.0045815,-0.96456,0.0
1.1713,-11.795,-1.1169,0.95173,0.086132,-0.89675,0.0
1.0215,-12.177,-3.4459,0.78802,0.37782,-0.8772,0.0
0.21793,-12.544,-2.6423,0.43768,-0.0033598,-0.69333,0.0
0.46309,-12.544,-0.081722,-0.30788,-0.64721,-0.49663,0.0
-0.16344,-12.531,-0.57205,-0.66706,-0.2135,-0.32773,0.0
-1.1577,-13.906,-3.5413,-0.91263,0.16341,0.04612,0.0
0.76274,-14.669,-3.4459,-1.6722,0.10385,0.43891,0.0
0.40861,-13.893,-2.7241,-2.5097,0.51893,0.61178,0.0
0.6674,-13.225,-2.6287,-3.1496,0.23671,0.96333,0.0
4.5083,-14.737,1.4438,-3.1176,0.13653,1.3534,0.0
7.927,-14.928,4.4539,-2.638,0.65546,1.1063,0.0
7.3005,-12.449,1.9341,-1.9728,0.044899,0.97402,0.0
5.6116,-11.741,-0.32689,-1.8482,-0.50763,1.0113,0.0
3.051,-11.427,-2.9284,-2.0247,-0.30757,1.0644,0.0
0.46309,-12.49,-0.40861,-1.8848,-0.5229,1.1524,0.0
-0.42223,-11.741,1.7979,-1.4135,-1.0415,1.2098,0.0
0.57205,-9.8611,1.471,-0.85185,0.41081,1.471,0.0
1.6344,-8.6353,1.9886,-1.3708,1.3121,1.2785,0.0
2.2337,-8.2131,2.152,-1.3549,2.0739,1.3717,0.0
2.942,-6.4424,2.9965,-1.1463,2.3879,1.5235,0.0
3.0101,-4.9578,2.833,-1.3836,2.9416,1.0849,0.0
3.0918,-4.0452,2.833,-1.3714,2.8961,0.90133,0.0
4.3858,-3.732,2.6832,-0.66859,2.3854,0.63133,0.0
4.7399,-3.732,2.5879,-0.40897,2.3033,0.613,0.0
4.9578,-3.7047,1.9477,0.50916,1.4242,0.46548,0.0
5.3392,-3.8273,1.1169,1.3094,0.82711,0.29383,0.0
5.6797,-5.2983,-0.28603,2.102,0.40592,-0.057727,0.0
4.8352,-11.032,-5.4754,2.755,-0.48808,-0.69547,0.0
1.58,-16.331,-11.223,2.3326,-0.72357,-0.66706,0.0
-0.14982,-18.782,-18.183,-0.0082467,0.64019,-0.084605,0.0
-3.0782,-19.545,-16.413,-1.2782,1.9251,0.21502,0.0
-0.20431,-6.6876,-3.9499,-1.478,0.56291,0.5452,0.0
2.6696,-2.0567,-2.8875,-1.015,0.14936,0.23976,0.0
5.1894,-8.0496,6.851,0.15424,-0.70005,-0.26817,0.0
7.7908,-12.653,9.6432,1.5574,-1.693,-0.82711,0.0
3.8682,-16.78,1.2667,1.2538,-1.8048,-0.43524,0.0
-1.4574,-12.435,-1.5119,0.42241,-1.4948,0.36194,0.0
0.19068,-6.4833,-0.83084,0.52565,-1.4276,0.52748,0.0
3.0101,-4.5083,-1.471,1.0675,-1.1661,0.26573,0.0
5.3392,-6.4152,7.6683,1.605,-2.1411,-0.3262,0.0
4.6582,-10.215,8.3629,2.1777,-3.186,-0.77244,0.0
3.2553,-12.531,5.9793,1.6368,-1.7349,-0.90347,0.0
-0.54481,-11.032,-3.1463,1.0037,0.72998,-0.70219,0.0
-0.76274,-10.392,-4.7399,1.5519,1.0125,-0.46517,0.0
0.01362,-8.4719,0.92618,1.419,-1.1234,0.021075,0.0
3.1735,-7.5184,3.9499,1.3689,-0.84971,-0.21625,0.0
3.3097,-8.4446,3.8818,1.5165,-0.9502,-0.49786,0.0
2.2882,-9.3436,1.3484,1.4972,-0.86193,-0.68386,0.0
0.25879,-10.188,-0.46309,1.1307,-1.0372,-0.71746,0.0
0.24517,-9.616,-1.8524,1.0449,-1.1493,-0.63163,0.0
0.98067,-9.8066,-1.2667,0.93401,-1.2648,-0.55497,0.0
1.3212,-9.9565,1.4438,0.71929,-0.7028,-0.69944,0.0
0.35413,-10.569,1.5527,0.81428,-0.054367,-0.83108,0.0
-0.095342,-11.101,0.19068,0.84696,-0.1573,-0.79718,0.0
2.0975,-11.673,-1.5663,0.83689,-0.067501,-0.75289,0.0
1.1305,-11.782,-2.6968,0.75686,0.29138,-0.89247,0.0
0.42223,-12.0,-1.6889,0.39095,0.078496,-0.81031,0.0
0.78998,-12.544,0.25879,-0.036041,-0.50427,-0.56994,0.0
-0.25879,-12.544,-0.31327,-0.45082,-0.27703,-0.44563,0.0
-0.29965,-14.478,-4.5083,-0.58032,0.25809,-0.16677,0.0
1.7298,-14.07,-4.2904,-1.0681,0.11576,0.25045,0.0
1.9613,-13.321,-4.7807,-2.3338,0.12339,0.55436,0.0
1.9068,-11.686,-4.6445,-2.8433,0.014355,0.55222,0.0
4.127,-14.192,1.1305,-3.3668,-0.49908,1.014,0.0
6.6195,-16.467,6.2517,-3.0583,0.45357,0.94623,0.0
7.5457,-15.582,6.0883,-2.1799,0.17837,0.77274,0.0
4.127,-11.741,-1.4301,-1.8271,-0.93859,1.0049,0.0
4.127,-11.741,-1.4301,-1.8271,-0.93859,1.0049,0.0
2.0839,-12.217,-2.7104,-1.7559,-0.87445,1.3635,0.0
-0.095342,-12.272,1.7706,-1.5821,-1.2938,1.2599,0.0
-0.54481,-11.169,1.8932,-1.0705,-0.30543,1.3491,0.0
0.7355,-10.052,1.4301,-1.0321,0.86773,1.3894,0.0
2.1384,-8.9486,2.3291,-1.4658,1.8677,1.3189,0.0
2.5606,-7.3414,2.656,-1.2639,2.4459,1.4917,0.0
2.547,-6.6331,2.7649,-1.3036,2.2956,1.2565,0.0
3.6094,-3.6094,2.6423,-1.3036,2.6078,0.86987,0.0
4.1814,-3.1599,2.656,-1.0281,2.5937,0.63377,0.0
4.304,-2.5742,2.1112,-0.40653,2.3665,0.47464,0.0
4.0589,-2.4108,1.7162,0.208,2.0589,0.48717,0.0
3.9908,-2.5606,1.2939,0.86254,1.5724,0.33078,0.0
5.1894,-4.0861,-0.42223,2.0809,0.67042,-0.060476,0.0
6.3198,-6.3743,-2.7241,2.7804,-0.05681,-0.5904,0.0
5.5162,-9.1937,-4.8761,3.0577,-0.87232,-0.9557,0.0
-3.6503,-19.355,-18.442,1.686,-0.92638,-0.64263,0.0
-3.2144,-19.572,-14.615,-1.4532,1.9707,0.36194,0.0
0.027241,-11.25,-6.9328,-1.8961,1.427,0.48839,0.0
6.6059,-2.261,-1.8387,-1.015,0.23763,0.44349,0.0
6.96,-4.7399,-0.96704,0.47006,-0.56963,-0.53451,0.0
8.2948,-14.002,6.2517,1.3659,-1.2297,-1.1109,0.0
3.3778,-17.121,2.5879,1.1316,-1.5672,-0.67623,0.0
-2.9692,-11.931,-1.0215,0.34331,-1.5583,0.37477,0.0
-1.2803,-6.1019,3.4732,1.0256,-1.9325,0.86621,0.0
6.4424,-3.1872,-1.2122,1.6167,-1.8595,0.68661,0.0
5.5162,-7.2596,6.0611,1.8317,-2.8613,-0.69852,0.0
3.8273,-11.632,8.1177,2.0821,-2.8769,-1.0372,0.0
2.4108,-13.634,5.5162,1.3702,-1.3076,-0.89461,0.0
0.95342,-12.762,2.5879,0.91019,0.51557,-0.78527,0.0
-0.28603,-9.8475,-4.4402,1.704,0.54764,-0.38973,0.0
1.0215,-8.3357,-1.3757,1.3958,-0.99876,-0.14569,0.0
1.7025,-7.5048,3.0237,1.084,-0.61209,-0.1127,0.0
3.3506,-9.0031,4.0044,1.2553,-0.76358,-0.45876,0.0
1.4574,-10.569,0.61292,1.3308,-1.0379,-0.81825,0.0
-0.35413,-10.869,-1.0488,1.1191,-1.0678,-0.83291,0.0
-0.84446,-9.3436,-1.6344,0.86682,-0.92393,-0.61392,0.0
0.61292,-9.3436,-0.74912,0.76786,-0.89583,-0.53695,0.0
1.866,-9.7385,0.20431,0.613,-0.66309,-0.61789,0.0
2.1929,-10.706,1.3484,0.64996,-0.076053,-0.89522,0.0
0.96704,-11.182,1.0624,0.82772,-0.018326,-0.94562,0.0
1.3757,-11.373,-0.74912,0.85704,0.24435,-0.95326,0.0
1.3212,-11.741,-2.3836,0.88942,0.49052,-1.0003,0.0
0.64016,-12.0,-1.7025,0.54917,0.10018,-0.72174,0.0
0.83084,-12.572,-1.5119,0.036652,-0.405,-0.50366,0.0
-0.31327,-13.007,-1.362,-0.62308,-0.37354,-0.39401,0.0
-1.7434,-13.498,-2.3155,-1.014,0.12981,-0.10599,0.0
0.32689,-14.955,-4.3721,-1.5498,0.197,0.37415,0.0
0.28603,-14.519,-3.3778,-2.3705,0.41478,0.62247,0.0
3.4459,-14.669,-0.85808,-3.1673,0.31276,0.9728,0.0
5.8976,-15.35,2.438,-3.0186,0.36011,1.4386,0.0
8.0769,-14.928,4.413,-2.7498,0.53939,1.2477,0.0
8.8396,-13.539,3.5685,-2.0363,-0.059254,1.0623,0.0
4.522,-11.25,-1.5391,-1.7229,-0.52901,1.1594,0.0
1.7979,-11.359,-3.1872,-1.8411,-0.17868,1.343,0.0
1.0896,-12.19,-1.2531,-1.649,-1.1652,1.3628,0.0
-1.7979,-12.19,2.0703,-1.0012,-1.5149,1.5082,0.0
-0.44947,-10.992,0.7355,-0.77519,0.24618,1.7181,0.0
1.6481,-10.093,2.4108,-1.3693,1.5269,1.4074,0.0
3.8273,-7.5321,3.7184,-1.6722,2.3005,1.5272,0.0
3.0646,-6.4288,2.8603,-1.7492,2.6304,1.6023,0.0
2.833,-5.775,2.261,-1.8182,2.6008,1.4352,0.0
3.9908,-3.6503,2.1656,-1.4502,2.4374,0.88698,0.0
